Year,City,Population 25 years and over - Less than 9th grade,Percent Population 25 years and over - Less than 9th grade,Population 25 years and over - 9th to12th (No Diploma),Percent Population 25 years and over - 9th to12th (No Diploma),Population 25 years and over - High School Graduate (and equivalent),Percent Population 25 years and over - High School Graduate (and equivalent),"Population 25 years and over - Some college, no degree","Percent Population 25 years and over - Some college, no degree",Population 25 years and over - Associate's degree,Percent Population 25 years and over - Associate's degree,Population 25 years and over - Bachelor's degree,Percent Population 25 years and over - Bachelor's degree,Population 25 years and over - Graduate or Prefessional Degree,Percent Population 25 years and over - Graduate or Prefessional Degree,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over,Violent Crimes Sum,Unemployment Rate,Income,House price mean,% All Families,Total,Total Occupied,Renter occupied,Crime_Rate_per_100k,Percent Home Occupied,Percent Renter Occupied,Percent 25+,Percent 14-,Percent 15 to 24,Percent Uneducated,Percent Higher Education,Sum Uneducated,Sum Higher Education
2018,El Cajon,5834,8.71,4583,6.84,19602,29.25,17365,25.92,5262,7.85,10097,15.07,4262,6.36,103229.0,7848.0,7.6,7030.0,6.8,6913.0,6.7,6847.0,6.6,7586.0,7.3,16603.0,16.1,15874.0,15.4,11836.0,11.5,4583.0,4.4,5606.0,5.4,6768.0,6.6,3597.0,3.5,2138.0,2.1,515.0,6.0,33153.0,520706.3,15.5,33153.0,12916.0,20237.0,498.89081556539344,38.95876692908636,61.04123307091365,62.9,21.099999999999998,13.899999999999999,15.55,29.28,10417,19621
2018,Fairfield,4819,6.34,4500,5.92,16798,22.11,21682,28.53,6528,8.59,14873,19.57,6790,8.94,116885.0,10265.0,8.8,7402.0,6.3,7713.0,6.6,7086.0,6.1,8429.0,7.2,19168.0,16.4,14469.0,12.4,14262.0,12.2,6648.0,5.7,6216.0,5.3,8755.0,7.5,4092.0,3.5,2380.0,2.0,587.0,3.8,38964.0,450093.0,4.6,38964.0,22991.0,15973.0,502.2030200624546,59.00574889641721,40.9942511035828,63.0,21.700000000000003,13.3,12.26,37.099999999999994,9319,28191
2018,Hesperia,5484,9.67,6628,11.69,19927,35.14,16389,28.9,4381,7.73,2508,4.42,1390,2.45,95267.0,5913.0,6.2,8723.0,9.2,8443.0,8.9,6572.0,6.9,8909.0,9.4,11789.0,12.4,11163.0,11.7,10942.0,11.5,4834.0,5.1,6041.0,6.3,6633.0,7.0,4246.0,4.5,1059.0,1.1,406.0,8.4,27703.0,268819.7,17.2,27703.0,17508.0,10195.0,426.1706572055381,63.19893152366169,36.8010684763383,58.5,24.299999999999997,16.3,21.36,14.600000000000001,12112,8279
2018,Jurupa Valley,11476,17.07,8790,13.07,20939,31.14,12743,18.95,4697,6.99,5956,8.86,2636,3.92,108400.0,7698.0,7.1,8594.0,7.9,7767.0,7.2,8270.0,7.6,8834.0,8.1,15296.0,14.1,15674.0,14.5,11565.0,10.7,5950.0,5.5,5922.0,5.5,8133.0,7.5,2761.0,2.5,1936.0,1.8,332.0,9.6,23872.0,403423.5,8.1,23872.0,16767.0,7105.0,306.2730627306273,70.23709785522789,29.76290214477212,60.3,22.2,15.7,30.14,19.77,20266,13289
2018,Lake Elsinore,3758,9.39,2536,6.34,11623,29.05,11026,27.56,3393,8.48,5083,12.71,2588,6.47,68187.0,6844.0,10.0,5187.0,7.6,5025.0,7.4,4855.0,7.1,6269.0,9.2,10251.0,15.0,6806.0,10.0,8963.0,13.1,4716.0,6.9,1683.0,2.5,4031.0,5.9,3097.0,4.5,460.0,0.7,161.0,9.6,17996.0,355052.1,8.3,17996.0,12494.0,5502.0,236.11538856380247,69.42653923094021,30.57346076905979,57.9,25.0,16.299999999999997,15.73,27.66,6294,11064
2018,Lake Forest,2029,3.29,2142,3.48,7017,11.38,13677,22.19,6575,10.67,20038,32.51,10156,16.48,85619.0,7400.0,8.6,3385.0,4.0,5384.0,6.3,4579.0,5.3,3237.0,3.8,12899.0,15.1,13526.0,15.8,12326.0,14.4,5231.0,6.1,4724.0,5.5,9086.0,10.6,2645.0,3.1,1197.0,1.4,159.0,5.5,30760.0,714729.2,3.7,30760.0,21906.0,8854.0,185.7064436632056,71.21586475942783,28.784135240572173,70.6,18.9,9.1,6.77,59.66,4171,36769
2018,Lakewood,2124,3.71,3143,5.49,12117,21.15,14981,26.15,5678,9.91,13403,23.4,5836,10.19,80132.0,5512.0,6.9,3025.0,3.8,4028.0,5.0,4268.0,5.3,6017.0,7.5,14533.0,18.1,9782.0,12.2,11682.0,14.6,6613.0,8.3,5087.0,6.3,5305.0,6.6,3048.0,3.8,1232.0,1.5,270.0,7.0,25993.0,575456.9,3.7,25993.0,18312.0,7681.0,336.94404233015524,70.44973646751048,29.550263532489517,69.89999999999999,15.7,12.8,9.2,43.5,5267,24917
2018,Murrieta,3551,4.95,4072,5.67,17880,24.9,16874,23.5,6827,9.51,15448,21.51,7152,9.96,114982.0,6895.0,6.0,10994.0,9.6,10402.0,9.0,8776.0,7.6,6111.0,5.3,12469.0,10.8,17487.0,15.2,16612.0,14.4,7447.0,6.5,4087.0,3.6,6061.0,5.3,4616.0,4.0,3025.0,2.6,92.0,5.1,32391.0,429496.4,4.3,32391.0,21419.0,10972.0,80.01252369936164,66.12639313389522,33.87360686610478,59.8,24.6,12.899999999999999,10.620000000000001,40.980000000000004,7623,29427
2018,Napa,5749,10.37,2355,4.25,10529,18.99,12154,21.92,5505,9.93,13190,23.78,5976,10.78,79261.0,4398.0,5.5,4232.0,5.3,5830.0,7.4,5183.0,6.5,4160.0,5.2,10302.0,13.0,10865.0,13.7,9477.0,12.0,4772.0,6.0,5437.0,6.9,8791.0,11.1,4157.0,5.2,1657.0,2.1,269.0,6.2,28245.0,676869.2,6.6,28245.0,16568.0,11677.0,339.38506958024755,58.658169587537614,41.341830412462386,67.9,18.200000000000003,11.7,14.62,44.49,8104,24671
2018,Norwalk,10955,15.34,6121,8.57,21593,30.24,15359,21.51,5767,8.08,9043,12.66,2576,3.61,105125.0,8489.0,8.1,6282.0,6.0,6287.0,6.0,6129.0,5.8,6524.0,6.2,17747.0,16.9,13866.0,13.2,12623.0,12.0,7026.0,6.7,5609.0,5.3,7952.0,7.6,4828.0,4.6,1763.0,1.7,449.0,5.7,26842.0,475162.9,6.3,26842.0,17502.0,9340.0,427.1105826397146,65.2037851128828,34.7962148871172,66.3,20.1,12.0,23.91,24.35,17076,17386
2018,Pittsburg,3469,7.56,5232,11.4,11815,25.73,11272,24.55,4783,10.42,6823,14.86,2519,5.49,72443.0,5088.0,7.0,5884.0,8.1,5479.0,7.6,4002.0,5.5,6077.0,8.4,10776.0,14.9,11664.0,16.1,7843.0,10.8,4335.0,6.0,4269.0,5.9,4098.0,5.7,2459.0,3.4,469.0,0.6,422.0,6.6,20823.0,426459.8,7.7,20823.0,11468.0,9355.0,582.5269522245076,55.07371656341545,44.92628343658455,62.8,22.7,13.9,18.96,30.770000000000003,8701,14125
2018,Rancho Cordova,2451,4.71,3769,7.24,11204,21.52,15087,28.98,5440,10.45,9701,18.63,4414,8.48,74590.0,5306.0,7.1,5188.0,7.0,4259.0,5.7,3843.0,5.2,3928.0,5.3,10425.0,14.0,10785.0,14.5,8767.0,11.8,5526.0,7.4,4566.0,6.1,6801.0,9.1,4014.0,5.4,1182.0,1.6,272.0,4.8,27879.0,372771.3,10.9,27879.0,17404.0,10475.0,364.66014211020246,62.42691631694106,37.57308368305893,68.3,19.8,10.5,11.95,37.56,6220,19555
2018,Redding,957,1.49,5495,8.54,14603,22.68,17602,27.34,8207,12.75,10154,15.77,7355,11.43,91777.0,4738.0,5.2,6556.0,7.1,4665.0,5.1,5282.0,5.8,6163.0,6.7,13437.0,14.6,11319.0,12.3,11264.0,12.3,5914.0,6.4,5715.0,6.2,9404.0,10.2,4811.0,5.2,2509.0,2.7,620.0,8.4,35476.0,267012.8,10.3,35476.0,19298.0,16178.0,675.550519193262,54.39733904611569,45.60266095388432,67.2,17.4,12.5,10.03,39.95,6452,25716
2018,Redlands,1601,3.23,4017,8.11,10102,20.41,8386,16.94,4392,8.87,11518,23.27,9491,19.17,71595.0,3901.0,5.4,3406.0,4.8,4565.0,6.4,5773.0,8.1,4443.0,6.2,10787.0,15.1,9134.0,12.8,7731.0,10.8,4478.0,6.3,5617.0,7.8,6939.0,9.7,3007.0,4.2,1814.0,2.5,264.0,4.8,25917.0,419479.6,6.0,25917.0,16172.0,9745.0,368.74083385711293,62.399197437975076,37.600802562024924,66.7,16.6,14.3,11.34,51.309999999999995,5618,25401
2018,Rialto,10134,16.5,7838,12.76,18964,30.88,12817,20.87,4384,7.14,4936,8.04,2335,3.8,103446.0,7902.0,7.6,7910.0,7.6,7499.0,7.2,8293.0,8.0,10434.0,10.1,14429.0,13.9,12281.0,11.9,10693.0,10.3,5450.0,5.3,5763.0,5.6,7951.0,7.7,3924.0,3.8,917.0,0.9,543.0,11.2,25485.0,344210.3,12.7,25485.0,16505.0,8980.0,524.9115480540572,64.76358642338631,35.23641357661369,58.5,22.4,18.1,29.259999999999998,18.98,17972,11655
2018,Rocklin,213,0.51,1684,4.04,6640,15.94,10213,24.52,4469,10.73,12730,30.57,5697,13.68,67231.0,3879.0,5.8,4925.0,7.3,5482.0,8.2,6369.0,9.5,4930.0,7.3,9189.0,13.7,8343.0,12.4,9299.0,13.8,3707.0,5.5,3392.0,5.0,5043.0,7.5,2059.0,3.1,614.0,0.9,52.0,5.5,21206.0,485638.2,1.8,21206.0,13899.0,7307.0,77.34527227023248,65.54277091389228,34.4572290861077,61.00000000000001,21.299999999999997,16.8,4.55,54.980000000000004,1897,22896
2018,San Marcos,5386,8.85,4431,7.28,10869,17.85,12531,20.58,4558,7.49,15017,24.67,8085,13.28,96834.0,7342.0,7.6,5906.0,6.1,6227.0,6.4,8791.0,9.1,7691.0,7.9,13754.0,14.2,13021.0,13.4,11641.0,12.0,5863.0,6.1,4952.0,5.1,5733.0,5.9,3913.0,4.0,2000.0,2.1,202.0,2.9,30118.0,605968.3,6.4,30118.0,17809.0,12309.0,208.60441580436623,59.13075237399562,40.86924762600439,60.7,20.1,17.0,16.13,45.440000000000005,9817,27660
2018,Tracy,5122,9.02,3458,6.09,15917,28.02,14134,24.88,5569,9.8,9673,17.03,2932,5.16,91803.0,5957.0,6.5,5556.0,6.1,8628.0,9.4,7942.0,8.7,6915.0,7.5,12091.0,13.2,14337.0,15.6,12421.0,13.5,4715.0,5.1,4999.0,5.4,5590.0,6.1,1814.0,2.0,838.0,0.9,199.0,3.0,25793.0,514024.8,4.8,25793.0,17137.0,8656.0,216.7685151901354,66.44050711433334,33.55949288566665,60.9,22.0,16.2,15.11,31.990000000000002,8580,18174
2018,Turlock,5410,11.78,4337,9.44,11267,24.53,10498,22.86,3720,8.1,6790,14.78,3907,8.51,73490.0,5366.0,7.3,5500.0,7.5,6262.0,8.5,5426.0,7.4,5007.0,6.8,10561.0,14.4,11716.0,15.9,8726.0,11.9,2533.0,3.4,2750.0,3.7,5721.0,7.8,3098.0,4.2,824.0,1.1,420.0,8.2,24140.0,327031.1,12.8,24140.0,11415.0,12725.0,571.5063273914818,47.28666114333057,52.71333885666943,61.300000000000004,23.3,14.2,21.22,31.39,9747,14417
2018,Tustin,6645,12.94,3747,7.3,8347,16.26,9749,18.99,2640,5.14,13235,25.78,6974,13.58,79787.0,6369.0,8.0,2812.0,3.5,7658.0,9.6,5786.0,7.3,5825.0,7.3,11922.0,14.9,10057.0,12.6,9935.0,12.5,6901.0,8.6,4769.0,6.0,3762.0,4.7,2672.0,3.3,1319.0,1.7,122.0,5.4,24407.0,693894.6,6.7,24407.0,11360.0,13047.0,152.90711519420458,46.54402425533659,53.45597574466342,62.6,21.1,14.6,20.24,44.5,10392,22849
2018,Upland,1866,3.64,3204,6.26,10040,19.6,13208,25.79,5551,10.84,10422,20.35,6925,13.52,77002.0,5336.0,6.9,4145.0,5.4,5105.0,6.6,4934.0,6.4,6266.0,8.1,11784.0,15.3,9766.0,12.7,9047.0,11.7,4470.0,5.8,4627.0,6.0,5692.0,7.4,4462.0,5.8,1368.0,1.8,290.0,3.4,26244.0,547184.6,9.6,26244.0,14442.0,11802.0,376.6135944520921,55.0297210791038,44.970278920896206,64.7,18.9,14.5,9.9,44.71000000000001,5070,22898
2018,Vacaville,1769,2.57,4301,6.24,17532,25.45,21204,30.77,7114,10.32,11325,16.44,5656,8.21,100147.0,5327.0,5.3,6798.0,6.8,7525.0,7.5,6196.0,6.2,5400.0,5.4,16593.0,16.6,14225.0,14.2,11429.0,11.4,6155.0,6.1,5668.0,5.7,8898.0,8.9,3868.0,3.9,2065.0,2.1,230.0,3.5,32503.0,454224.7,5.8,32503.0,21037.0,11466.0,229.66239627747214,64.72325631480172,35.27674368519829,66.80000000000001,19.6,11.600000000000001,8.81,34.97,6070,24095
2018,Vista,6907,10.36,3985,5.98,16583,24.87,15404,23.1,6189,9.28,11494,17.24,6118,9.18,101227.0,7823.0,7.7,4961.0,4.9,7196.0,7.1,7100.0,7.0,7467.0,7.4,17961.0,17.7,12380.0,12.2,13380.0,13.2,7179.0,7.1,5836.0,5.8,5680.0,5.6,3016.0,3.0,1248.0,1.2,330.0,3.8,30581.0,532754.2,6.3,30581.0,15803.0,14778.0,325.9999802424254,51.67587717864033,48.324122821359666,64.6,19.700000000000003,14.4,16.34,35.699999999999996,10892,23801
2018,West Covina,6421,8.81,3603,4.95,18666,25.62,16635,22.83,5224,7.17,15748,21.62,6557,9.0,106314.0,5203.0,4.9,7226.0,6.8,7416.0,7.0,5405.0,5.1,8210.0,7.7,13938.0,13.1,13218.0,12.4,13175.0,12.4,7439.0,7.0,7459.0,7.0,9834.0,9.2,5308.0,5.0,2483.0,2.3,292.0,5.6,30333.0,553817.0,6.7,30333.0,19525.0,10808.0,274.6580883044566,64.36883921801339,35.631160781986615,66.1,18.7,12.8,13.760000000000002,37.79,10024,27529
2018,Whittier,4195,6.86,2757,4.51,17148,28.04,14770,24.15,5162,8.44,10559,17.27,6564,10.73,86060.0,5021.0,5.8,3422.0,4.0,5786.0,6.7,5501.0,6.4,5175.0,6.0,14317.0,16.6,12062.0,14.0,11604.0,13.5,6066.0,7.0,4361.0,5.1,6654.0,7.7,3782.0,4.4,2309.0,2.7,233.0,3.7,27672.0,535918.4,5.6,27672.0,14594.0,13078.0,270.74134324889616,52.73923099161607,47.260769008383924,68.30000000000001,16.5,12.4,11.370000000000001,36.44,6952,22285
2018,Yuba City,4654,10.5,4710,10.63,10446,23.58,11206,25.29,4485,10.12,5596,12.63,3210,7.24,66988.0,5244.0,7.8,5350.0,8.0,4089.0,6.1,4476.0,6.7,3522.0,5.3,10079.0,15.0,8367.0,12.5,7325.0,10.9,3524.0,5.3,4008.0,6.0,5659.0,8.4,3558.0,5.3,1787.0,2.7,264.0,9.7,22524.0,292844.2,11.3,22524.0,12864.0,9660.0,394.100435898967,57.11241342567928,42.88758657432072,63.39999999999999,21.9,12.0,21.130000000000003,29.990000000000002,9364,13291
2019,Alhambra,5503,8.87,4684,7.55,14697,23.69,9426,15.2,4119,6.64,14668,23.65,8931,14.4,83732.0,4306.0,5.1,4406.0,5.3,3195.0,3.8,3532.0,4.2,6265.0,7.5,13078.0,15.6,10344.0,12.4,11931.0,14.2,5317.0,6.4,5815.0,6.9,9311.0,11.1,4319.0,5.2,1913.0,2.3,161.0,4.1,28777.0,674850.6,4.2,28777.0,12830.0,15947.0,192.28013184923327,44.58421656183758,55.41578343816242,71.8,14.2,11.7,16.419999999999998,44.69,10187,27718
2019,Antioch,5207,6.7,6111,7.86,22135,28.47,19723,25.37,8679,11.16,10053,12.93,5829,7.5,111506.0,3620.0,3.2,5516.0,4.9,9442.0,8.5,8098.0,7.3,7093.0,6.4,17281.0,15.5,12254.0,11.0,14470.0,13.0,9362.0,8.4,7409.0,6.6,10538.0,9.5,3101.0,2.8,3322.0,3.0,648.0,9.4,36138.0,457360.6,13.0,36138.0,22917.0,13221.0,581.1346474629167,63.41524157396646,36.58475842603354,66.8,16.6,13.7,14.56,31.59,11318,24561
2019,Baldwin Park,10151,20.21,5925,11.8,15994,31.84,9237,18.39,2203,4.39,5327,10.61,1390,2.77,75240.0,5878.0,7.8,4766.0,6.3,4380.0,5.8,4022.0,5.3,5967.0,7.9,11023.0,14.7,10078.0,13.4,9803.0,13.0,4699.0,6.2,4810.0,6.4,5519.0,7.3,3006.0,4.0,1289.0,1.7,188.0,6.3,19350.0,473845.7,9.5,19350.0,11072.0,8278.0,249.86709197235513,57.21963824289406,42.78036175710594,65.0,19.9,13.2,32.010000000000005,17.77,16076,8920
2019,Bellflower,5870,11.17,7521,14.31,11557,21.99,13167,25.06,5516,10.5,6205,11.81,2712,5.16,76445.0,3111.0,4.1,3911.0,5.1,5827.0,7.6,6046.0,7.9,5002.0,6.5,11671.0,15.3,10571.0,13.8,9570.0,12.5,4919.0,6.4,5652.0,7.4,6257.0,8.2,2613.0,3.4,1295.0,1.7,327.0,4.4,23369.0,531315.0,7.4,23369.0,8697.0,14672.0,427.75851919680815,37.21596987462023,62.78403012537977,67.0,16.799999999999997,14.4,25.48,27.47,13391,14433
2019,Buena Park,5813,9.58,3087,5.09,12811,21.12,14616,24.09,4618,7.61,14385,23.71,5341,8.8,81783.0,4776.0,5.8,2714.0,3.3,4944.0,6.0,3344.0,4.1,5334.0,6.5,12851.0,15.7,11841.0,14.5,9655.0,11.8,5484.0,6.7,6392.0,7.8,8298.0,10.1,3808.0,4.7,2342.0,2.9,246.0,5.3,25362.0,599352.6,4.5,25362.0,15614.0,9748.0,300.7960089505154,61.56454538285624,38.43545461714376,71.3,15.1,10.6,14.67,40.120000000000005,8900,24344
2019,Chino,5040,7.3,7421,10.75,15394,22.31,16435,23.82,5998,8.69,13463,19.51,5250,7.61,94352.0,5575.0,5.9,4206.0,4.5,4399.0,4.7,4290.0,4.5,6881.0,7.3,16764.0,17.8,14421.0,15.3,13635.0,14.5,6219.0,6.6,6156.0,6.5,7372.0,7.8,3062.0,3.2,1372.0,1.5,329.0,1.8,26079.0,509986.3,4.6,26079.0,16435.0,9644.0,348.6942513142276,63.02005444994057,36.97994555005943,71.7,15.100000000000001,11.8,18.05,35.81,12461,24711
2019,Downey,7285,9.79,5010,6.73,21578,28.98,15151,20.35,7618,10.23,12851,17.26,4957,6.66,111127.0,6404.0,5.8,7593.0,6.8,7329.0,6.6,7727.0,7.0,7624.0,6.9,16355.0,14.7,13560.0,12.2,18744.0,16.9,6290.0,5.7,5685.0,5.1,8899.0,8.0,3603.0,3.2,1314.0,1.2,352.0,4.1,32073.0,597506.3,7.1,32073.0,14901.0,17172.0,316.75470407731694,46.4596389486484,53.5403610513516,65.8,19.2,13.9,16.52,34.150000000000006,12295,25426
2019,El Cajon,6864,9.92,4119,5.95,16232,23.45,19333,27.93,6408,9.26,11097,16.03,5169,7.47,102699.0,8435.0,8.2,5767.0,5.6,6956.0,6.8,5368.0,5.2,6951.0,6.8,17981.0,17.5,14731.0,14.3,10563.0,10.3,7465.0,7.3,5680.0,5.5,7840.0,7.6,3594.0,3.5,1368.0,1.3,552.0,6.5,32139.0,531501.7,11.8,32139.0,13194.0,18945.0,537.4930622498758,41.05292635116214,58.94707364883786,66.0,20.599999999999998,12.0,15.870000000000001,32.76,10983,22674
2019,Fairfield,4599,5.86,2690,3.43,18253,23.25,19473,24.8,8499,10.82,17970,22.89,7036,8.96,117136.0,8260.0,7.1,6844.0,5.8,8526.0,7.3,7394.0,6.3,7592.0,6.5,19505.0,16.7,16587.0,14.2,14555.0,12.4,6223.0,5.3,6411.0,5.5,9406.0,8.0,3721.0,3.2,2112.0,1.8,442.0,3.2,37310.0,462596.5,7.3,37310.0,22125.0,15185.0,377.33916131676,59.30045564191906,40.69954435808094,65.3,20.2,12.8,9.290000000000001,42.67,7289,33505
2019,Hesperia,3809,6.5,8270,14.12,20541,35.08,11821,20.19,5475,9.35,5990,10.23,2657,4.54,95753.0,7973.0,8.3,7441.0,7.8,6829.0,7.1,8727.0,9.1,6220.0,6.5,12177.0,12.7,13339.0,13.9,11010.0,11.5,6622.0,6.9,5597.0,5.8,6297.0,6.6,2651.0,2.8,870.0,0.9,462.0,7.8,27185.0,276350.3,11.7,27185.0,15476.0,11709.0,482.49141019080344,56.92845319109803,43.071546808901964,60.199999999999996,23.200000000000003,15.6,20.619999999999997,24.119999999999997,12079,14122
2019,Jurupa Valley,11966,18.43,6868,10.58,19580,30.15,12187,18.77,4231,6.52,7383,11.37,2723,4.19,109525.0,7666.0,7.0,9673.0,8.8,10334.0,9.4,9701.0,8.9,7213.0,6.6,15872.0,14.5,15260.0,13.9,11673.0,10.7,4505.0,4.1,5393.0,4.9,8192.0,7.5,3056.0,2.8,987.0,0.9,317.0,8.5,24548.0,418042.9,10.0,24548.0,15285.0,9263.0,289.4316366126455,62.26576503177448,37.734234968225515,58.39999999999999,25.200000000000003,15.5,29.009999999999998,22.08,18834,14337
2019,Lake Elsinore,3687,8.92,1697,4.11,12896,31.21,10393,25.15,3145,7.61,7297,17.66,2201,5.33,69283.0,6134.0,8.9,5801.0,8.4,6220.0,9.0,5545.0,8.0,4267.0,6.2,10555.0,15.2,8374.0,12.1,9953.0,14.4,3607.0,5.2,3119.0,4.5,3197.0,4.6,2024.0,2.9,487.0,0.7,173.0,4.1,18642.0,364809.4,5.8,18642.0,13527.0,5115.0,249.700503731074,72.5619568715803,27.438043128419697,58.9,26.3,14.2,13.030000000000001,30.6,5384,12643
2019,Lake Forest,1288,2.16,1628,2.73,7679,12.86,13330,22.32,5404,9.05,19843,33.22,10562,17.68,85529.0,5786.0,6.8,5258.0,6.1,5890.0,6.9,5182.0,6.1,3679.0,4.3,10731.0,12.5,12515.0,14.6,13417.0,15.7,6971.0,8.2,4864.0,5.7,7220.0,8.4,2949.0,3.4,1067.0,1.2,66.0,2.7,28460.0,712609.7,3.7,28460.0,20278.0,8182.0,77.1668089186124,71.25087842586085,28.749121574139142,68.50000000000001,19.799999999999997,10.399999999999999,4.890000000000001,59.95,2916,35809
2019,Lakewood,2338,4.39,2116,3.97,11072,20.78,14010,26.29,6386,11.98,12059,22.63,5309,9.96,79302.0,4350.0,5.5,5965.0,7.5,4594.0,5.8,4715.0,5.9,6388.0,8.1,10024.0,12.6,11135.0,14.0,11910.0,15.0,4424.0,5.6,5736.0,7.2,6257.0,7.9,2607.0,3.3,1197.0,1.5,222.0,5.7,25198.0,592814.1,5.4,25198.0,18214.0,6984.0,279.942498297647,72.28351456464799,27.716485435352013,65.60000000000001,18.8,14.0,8.36,44.57000000000001,4454,23754
2019,Livermore,1842,2.93,1098,1.74,10194,16.2,13686,21.75,6503,10.33,18711,29.73,10895,17.31,90188.0,6798.0,7.5,5217.0,5.8,6314.0,7.0,5256.0,5.8,3674.0,4.1,11168.0,12.4,13391.0,14.8,13463.0,14.9,6361.0,7.1,3885.0,4.3,8607.0,9.5,3982.0,4.4,2072.0,2.3,193.0,2.6,30545.0,817998.2,3.0,30545.0,22344.0,8201.0,213.997427595689,73.15108855786544,26.848911442134554,67.4,20.3,9.899999999999999,4.67,57.37,2940,36109
2019,Manteca,2711,4.91,3399,6.16,16346,29.62,15853,28.73,5453,9.88,8028,14.55,3392,6.15,83037.0,4729.0,5.7,6583.0,7.9,6672.0,8.0,4774.0,5.7,5097.0,6.1,10193.0,12.3,11829.0,14.2,10967.0,13.2,5169.0,6.2,4803.0,5.8,6502.0,7.8,4011.0,4.8,1708.0,2.1,199.0,4.6,26047.0,423556.7,8.4,26047.0,19446.0,6601.0,239.6522032347026,74.65735017468423,25.342649825315778,64.3,21.6,11.8,11.07,30.580000000000005,6110,16873
2019,Murrieta,858,1.15,4349,5.85,16615,22.35,23328,31.38,7030,9.46,14621,19.66,7551,10.16,116223.0,9184.0,7.9,8332.0,7.2,8961.0,7.7,9894.0,8.5,5500.0,4.7,18643.0,16.0,13907.0,12.0,15546.0,13.4,6949.0,6.0,4697.0,4.0,8616.0,7.4,4119.0,3.5,1875.0,1.6,77.0,5.4,33792.0,438660.3,4.7,33792.0,22272.0,11520.0,66.25194668869328,65.9090909090909,34.090909090909086,62.3,22.8,13.2,7.0,39.28,5207,29202
2019,Norwalk,8597,12.22,6663,9.47,20095,28.57,14730,20.94,4707,6.69,12625,17.95,2930,4.17,103946.0,7144.0,6.9,6682.0,6.4,6858.0,6.6,5660.0,5.4,7255.0,7.0,17551.0,16.9,14465.0,13.9,11873.0,11.4,6453.0,6.2,6457.0,6.2,8279.0,8.0,3955.0,3.8,1314.0,1.3,432.0,4.7,26257.0,494024.4,4.6,26257.0,17598.0,8659.0,415.6004079041041,67.02212743268461,32.97787256731538,66.4,19.9,12.4,21.69,28.81,15260,20262
2019,Perris,10761,22.67,3737,7.87,15418,32.48,9613,20.25,2736,5.76,4011,8.45,1200,2.53,79294.0,5857.0,7.4,6904.0,8.7,6757.0,8.5,5887.0,7.4,6413.0,8.1,11997.0,15.1,11217.0,14.1,11253.0,14.2,3982.0,5.0,3152.0,4.0,3427.0,4.3,2105.0,2.7,343.0,0.4,262.0,5.3,17582.0,331222.4,6.4,17582.0,11463.0,6119.0,330.4159204983984,65.19736093732226,34.802639062677734,59.4,24.6,15.5,30.540000000000003,16.74,14498,7947
2019,Pittsburg,6515,13.32,4888,9.99,13864,28.35,9193,18.8,3506,7.17,7407,15.14,3536,7.23,72569.0,5985.0,8.2,3435.0,4.7,4560.0,6.3,4471.0,6.2,5209.0,7.2,12032.0,16.6,10784.0,14.9,7854.0,10.8,4125.0,5.7,4998.0,6.9,6128.0,8.4,2282.0,3.1,706.0,1.0,446.0,7.7,21273.0,439831.1,9.4,21273.0,11525.0,9748.0,614.5874960382532,54.176655854839474,45.82334414516053,66.39999999999999,19.2,13.4,23.310000000000002,29.54,11403,14449
2019,Redding,826,1.29,2909,4.55,14769,23.09,21711,33.94,8329,13.02,10935,17.09,4493,7.02,92598.0,5787.0,6.2,6281.0,6.8,5221.0,5.6,5127.0,5.5,6210.0,6.7,13744.0,14.8,10979.0,11.9,9455.0,10.2,7177.0,7.8,5549.0,6.0,9589.0,10.4,4928.0,5.3,2551.0,2.8,174.0,4.9,37757.0,282822.8,7.2,37757.0,20847.0,16910.0,187.909026112875,55.213602775644254,44.78639722435575,66.4,18.6,12.2,5.84,37.129999999999995,3735,23757
2019,Rialto,7215,11.61,9378,15.09,18676,30.04,15722,25.29,3352,5.39,5601,9.01,2222,3.57,103540.0,8520.0,8.2,7929.0,7.7,8619.0,8.3,6879.0,6.6,9427.0,9.1,18188.0,17.6,12628.0,12.2,11647.0,11.2,5588.0,5.4,4083.0,3.9,6893.0,6.7,2124.0,2.1,1015.0,1.0,595.0,8.7,24751.0,360507.9,12.1,24751.0,15205.0,9546.0,574.6571373382268,61.4318613389358,38.5681386610642,59.1,24.2,15.7,26.7,17.97,16593,11175
2019,San Marcos,3451,5.55,3630,5.84,12364,19.89,13165,21.18,4734,7.62,16096,25.9,8716,14.02,96673.0,4822.0,5.0,8753.0,9.1,7857.0,8.1,7577.0,7.8,5508.0,5.7,10869.0,11.2,14302.0,14.8,13309.0,13.8,4580.0,4.7,4916.0,5.1,8809.0,9.1,4319.0,4.5,1052.0,1.1,193.0,2.2,30852.0,615749.9,7.1,30852.0,19937.0,10915.0,199.6420924146349,64.62141838454556,35.37858161545443,63.2,22.2,13.5,11.39,47.54,7081,29546
